co_grupo;co_sub_grupo;no_grupo;no_sub_grupo;co_forma_organizacao;no_forma_organizacao;co_procedimento;no_procedimento;tp_complexidade;tp_sexo;qtde_max_execucao;qtde_dias_permanencia;qtde_pontos;vl_idade_minima;vl_idade_maxima;vl_sh;vl_sa;vl_sp;co_financiamento;co_rubrica;qtde_tempo_permanencia;dt_competencia
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010455;CADASTRO DE SERVIÇOS DE ALIMENTAÇÃO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010463;INSPEÇÃO SANITÁRIA DE SERVIÇOS DE ALIMENTAÇÃO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010471;LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE ALIMENTAÇÃO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010480;FISCALIZAÇÃO DO USO DE PRODUTOS FUMÍGENOS DERIVADOS DO TABACO EM AMBIENTES COLETIVOS FECHADOS, PÚBLICOS OU PRIVADOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010498;LAUDO DE ANÁLISE LABORATORIAL DO PROGRAMA DE MONITORAMENTO DE ALIMENTOS RECEBIDOS PELA VIGILÂNCIA SANITÁRIA;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010501;ATIVIDADES EDUCATIVAS SOBRE A TEMÁTICA DA DENGUE,REALIZADAS PARA A POPULAÇÃO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010510;ATIVIDADES EDUCATIVAS,COM RELAÇÃO AO CONSUMO DE SÓDIO, AÇÚCAR E GORDURAS, REALIZADAS PARA O SETOR REGULADO E A POPULAÇÃO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010528;INSTAURAÇÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010536;CONCLUSÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010544;CADASTRO DE INDÚSTRIAS DE INSUMOS FARMACÊUTICOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010552;CADASTRO DE INDÚSTRIAS DE PRODUTOS PARA SAÚDE;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010560;INSPEÇÃO SANITÁRIA DE INDÚSTRIAS DE INSUMOS FARMACÊUTICOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010579;INSPEÇÃO SANITÁRIA DE INDÚSTRIAS DE PRODUTOS PARA SAÚDE;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010587;IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS À INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010595;IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS À INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010609;IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS A INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010617;ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS À ANVISA;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010625;ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS À ANVISA;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010633;ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE À ANVISA;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010641;AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010650;AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;01;Vigilancia sanitária;0102010668;AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE;0;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;07;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020019;VIGILÂNCIA DA SITUAÇÃO DE SAÚDE DOS TRABALHADORES;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020027;ATIVIDADE DE EDUCAÇÃO EM SAÚDE DO TRABALHADOR;2;I;9999;9999;0000;0168;1571;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020035;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020043;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR PARA AVALIAÇÃO DE CUMPRIMENTO DE RECOMENDAÇÕES;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020051;BUSCA ATIVA DE CASOS SUSPEITOS DE DOENÇAS OU AGRAVOS RELACIONADOS AO TRABALHO;2;I;0001;9999;0000;0060;1571;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020060;APOIO INSTITUCIONAL DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR (VISAT) PARA A REDE DE ATENÇÃO À SAÚDE;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020078;ATIVIDADES COM GRUPOS NA TEMÁTICA DE SAÚDE DO TRABALHADOR;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020086;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR PARA MAPEAMENTO DE RISCOS OCUPACIONAIS;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020094;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR PARA INVESTIGAÇÃO DE ACIDENTE DE TRABALHO;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020108;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR PARA SUBSIDIAR ESTABELECIMENTO DA RELAÇÃO ENTRE DOENÇAS E AGRAVOS COM O TRABALHO;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020116;INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR PARA INVESTIGAÇÃO DE SURTOS/EVENTOS INUSITADOS RELACIONADOS AO TRABALHO;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020124;AÇÕES DE ARTICULAÇÃO COM CONTROLE SOCIAL E REPRESENTANTES DE TRABALHADORES;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020132;AÇÕES INTER E INTRASSETORIAIS DE SAÚDE DO TRABALHADOR;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;02;Vigilância em saúde do trabalhador;0102020140;VIGILÂNCIA EM SAÚDE DO TRABALHADOR NAS EMERGÊNCIAS EM SAÚDE PÚBLICA;2;N;9999;9999;0000;9999;9999;000000000000;000000000000;000000000000;05;"";9999;202510
01;02;Ações de promoção e prevenção em saúde;Vigilância em saúde;03;Vigilância epidemiológica - vacinas;;;;;;;;;;;;;;;;
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010011;AMNIOCENTESE;2;I;0001;9999;0000;0108;0731;000000000220;000000000220;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;2;I;9999;9999;0000;0000;1571;000000000000;000000001410;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010038;BIOPSIA CIRURGICA DE TIREOIDE;2;I;0001;0002;0088;0000;1571;000000012370;000000000000;000000007686;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010046;BIOPSIA DE ANUS E CANAL ANAL;2;I;0001;9999;0000;0000;1571;000000001846;000000001846;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010054;BIOPSIA DE BACO POR PUNCAO / ASPIRACAO;2;I;9999;9999;0000;0000;1571;000000000000;000000000000;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010062;BIOPSIA DE BEXIGA;2;I;0001;9999;0000;0000;1571;000000004168;000000004168;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010070;BIOPSIA DE BOLSA ESCROTAL;2;I;0001;9999;0000;0000;1571;000000001833;000000001833;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010089;BIOPSIA DE CONDUTO AUDITIVO EXTERNO;2;I;0002;9999;0000;0000;1571;000000000000;000000001906;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010097;BIOPSIA DE CONJUNTIVA;2;I;0002;9999;0000;0000;1571;000000003110;000000003110;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010100;BIOPSIA DE CORDAO ESPERMATICO (UNILATERAL);2;I;0002;9999;0000;0000;1571;000000004619;000000004619;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010119;BIOPSIA DE CORNEA;2;I;0002;9999;0000;0000;1571;000000006862;000000006862;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010127;BIOPSIA DE CORPO VERTEBRAL A CEU ABERTO;3;I;0001;0002;0088;0000;1571;000000058566;000000000000;000000022680;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010135;BIOPSIA DE CORPO VERTEBRAL LAMINA E PEDICULO VERTEBRAL (POR DISPOSITIVO GUIADO);3;I;0001;0002;0088;0000;1571;000000014901;000000000000;000000012960;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010143;BIOPSIA DE ENDOCARDIO / MIOCARDIO;3;I;0001;0001;0088;0000;1571;000000057728;000000000000;000000013198;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010151;BIOPSIA DE ENDOMETRIO;2;I;0001;9999;0000;0108;1571;000000000000;000000001833;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010160;BIOPSIA DE ENDOMETRIO POR ASPIRACAO MANUAL INTRA-UTERINA;2;I;0001;0001;0048;0108;1571;000000006815;000000008569;000000001754;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010178;BIOPSIA DE EPIDIDIMO;2;I;0002;9999;0000;0120;1571;000000004619;000000004619;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010186;BIOPSIA DE ESCLERA;2;I;0002;9999;0000;0000;1571;000000004873;000000006862;000000001989;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010194;BIOPSIA DE FARINGE/LARINGE;2;I;0001;9999;0000;0000;1571;000000001906;000000001906;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010208;BIOPSIA DE FIGADO EM CUNHA / FRAGMENTO;2;I;0001;0002;0088;0000;1571;000000011429;000000000000;000000008330;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010216;BIOPSIA DE FIGADO POR PUNCAO;2;I;0001;9999;0000;0000;1571;000000007115;000000007115;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010224;BIOPSIA DE GANGLIO LINFATICO;2;I;0002;9999;0000;0000;1571;000000004619;000000004619;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;2;I;0002;9999;0000;0000;1571;000000003127;000000003127;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010240;BIOPSIA DE IRIS, CORPO CILIAR, RETINA, COROIDE, VITREO E TUMOR INTRA OCULAR;2;I;0002;0001;0180;0000;1571;000000011586;000000019921;000000008335;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010259;BIOPSIA DE LAMINA PEDICULO E PROCESSOS VERTEBRAIS (A CEU ABERTO);3;I;0001;0002;0088;0216;1571;000000017246;000000000000;000000011502;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010267;BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO);2;I;0001;0001;0067;0000;1571;000000006550;000000011436;000000004886;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010275;BIOPSIA DE MEDULA OSSEA;2;I;0001;0001;0040;0000;1571;000000018772;000000020000;000000001228;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010283;BIOPSIA DE MUSCULO (A CEU ABERTO);2;I;0001;9999;0000;0000;1571;000000001833;000000001833;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010291;BIOPSIA DE NERVO;2;I;9999;9999;0000;0000;1571;000000000000;000000003006;000000000000;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010305;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA ESCAPULAR (POR AGULHA / CEU ABERTO);2;I;0002;0002;0088;0000;1571;000000011960;000000018275;000000006315;06;"";9999;202510
02;01;Procedimentos com finalidade diagnóstica;Coleta de material;01;Coleta de material por meio de punção/biópsia;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);2;I;0002;0002;0088;0000;1571;000000011999;000000018339;000000006340;06;"";9999;202510
